copy	count
89580	1
19905	1
32199	1
15823	1
81391	1
101881	1
24002	1
28100	1
3528	1
7626	1
15822	1
36312	1
89570	1
32197	1
28103	1
7625	1
101842	1
3554	1
15844	1
97748	1
24050	1
28148	1
11772	1
15870	1
36331	1
24049	1
15869	1
101834	1
64996	1
36324	1
36330	1
19954	1
32244	1
3578	1
60897	1
56807	1
44521	1
40431	1
48622	1
64998	1
89554	1
85456	1
32250	1
19964	1
65001	1
15857	1
11763	1
24061	1
69078	1
11762	1
32248	1
24060	1
101833	1
52705	1
36329	1
48623	1
32247	1
11773	1
15871	1
19957	1
11769	1
7679	1
101937	1
7682	1
11780	1
19976	1
24074	1
56858	1
69152	1
101936	1
11783	1
32269	1
28175	1
40465	1
36371	1
52763	1
85547	1
7680	1
3586	1
19978	1
48659	1
56859	1
32242	1
19977	1
19956	1
24054	1
77345	1
81369	1
69087	1
36335	1
32241	1
11771	1
7677	1
97744	1
85462	1
69086	1
44522	1
36334	1
24052	1
15864	1
11781	1
15858	1
93656	1
19946	1
15853	1
7658	1
15854	1
36344	1
40442	1
44540	1
97733	1
93639	1
65050	1
11759	1
73174	1
77262	1
24032	1
19938	1
32228	1
7656	1
48658	1
56816	1
36346	1
3560	1
28132	1
24034	1
81358	1
44534	1
56824	1
60926	1
81347	1
15843	1
7655	1
40439	1
15842	1
24045	1
3558	1
24044	1
44530	1
36342	1
24035	1
28133	1
15855	1
69064	1
48636	1
69069	1
11753	1
73170	1
7666	1
15862	1
19960	1
24058	1
28156	1
36323	1
44519	1
7665	1
15861	1
11767	1
24057	1
19963	1
7664	1
11766	1
28158	1
97755	1
11761	1
36320	1
101824	1
7663	1
19961	1
93632	1
28128	1
24038	1
11752	1
36348	1
32225	1
11755	1
3567	1
52727	1
40445	1
81352	1
24036	1
15848	1
40444	1
101825	1
69073	1
44517	1
52646	1
85398	1
11707	1
7574	1
36229	1
56719	1
23967	1
101797	1
48514	1
36228	1
11664	1
32259	1
40325	1
15752	1
60811	1
15761	1
32153	1
28059	1
19871	1
77235	1
69047	1
36230	1
69042	1
11670	1
7568	1
60814	1
36254	1
77226	1
32258	1
7571	1
11669	1
15767	1
101793	1
28060	1
32158	1
56713	1
60815	1
15883	1
11671	1
28063	1
69043	1
40320	1
52618	1
15760	1
28058	1
69046	1
23953	1
7577	1
52754	1
89521	1
73145	1
56704	1
40328	1
36234	1
44430	1
19858	1
32148	1
28054	1
11790	1
15772	1
77246	1
15771	1
15884	1
7583	1
73256	1
44431	1
97720	1
60807	1
85438	1
40331	1
19857	1
28053	1
101946	1
7579	1
101801	1
77245	1
36232	1
40330	1
23954	1
32150	1
7578	1
11676	1
15774	1
85424	1
64901	1
7564	1
19846	1
44424	1
77219	1
77217	1
81315	1
52636	1
56734	1
101812	1
15745	1
32137	1
48529	1
69031	1
23940	1
101815	1
15744	1
11650	1
48528	1
52638	1
69030	1
101814	1
28037	1
48531	1
32139	1
7559	1
15747	1
44437	1
48535	1
15750	1
28044	1
44436	1
52632	1
56730	1
7553	1
15749	1
11655	1
23945	1
40337	1
44439	1
69027	1
85419	1
40336	1
11649	1
32135	1
7694	1
7563	1
28033	1
11657	1
15755	1
15882	1
32130	1
15754	1
3468	1
7566	1
101820	1
28035	1
23941	1
19847	1
11784	1
56725	1
97697	1
93603	1
69039	1
101823	1
23943	1
101818	1
36249	1
69034	1
23938	1
3596	1
11660	1
52624	1
60820	1
36248	1
40346	1
69032	1
7561	1
60823	1
93607	1
19842	1
28038	1
15756	1
11662	1
48540	1
89504	1
85429	1
28048	1
15801	1
7600	1
15799	1
77204	1
11700	1
101763	1
93599	1
52651	1
19899	1
44454	1
15796	1
69005	1
11702	1
19898	1
81299	1
73111	1
48547	1
52653	1
15795	1
65046	1
44572	1
40380	1
73258	1
7596	1
32163	1
23975	1
40383	1
93568	1
15786	1
36284	1
32161	1
15785	1
7597	1
101944	1
60851	1
48569	1
77194	1
73100	1
28066	1
15784	1
11690	1
32187	1
48546	1
56750	1
101771	1
73113	1
56737	1
40361	1
23985	1
101770	1
56736	1
60838	1
3592	1
73119	1
64931	1
44457	1
85396	1
11704	1
15802	1
101775	1
40365	1
19895	1
89489	1
15806	1
11788	1
23986	1
23998	1
101767	1
85407	1
56749	1
81296	1
89500	1
44450	1
15792	1
11698	1
7604	1
23996	1
101769	1
52641	1
44461	1
28085	1
32183	1
56738	1
101789	1
52658	1
32146	1
56761	1
15782	1
23978	1
48566	1
52664	1
97677	1
15781	1
19883	1
28079	1
52667	1
24065	1
101778	1
19970	1
36379	1
15780	1
19882	1
101781	1
15885	1
19885	1
7586	1
101776	1
85384	1
81286	1
19860	1
23958	1
11672	1
3484	1
7582	1
52615	1
28051	1
15769	1
11675	1
7581	1
44426	1
15768	1
11674	1
7580	1
3486	1
73091	1
15783	1
52669	1
68996	1
11680	1
19872	1
28068	1
32261	1
11692	1
15790	1
52656	1
44476	1
101787	1
23969	1
19875	1
32165	1
11695	1
64949	1
36283	1
48573	1
69002	1
19874	1
32164	1
23970	1
77196	1
19884	1
97670	1
23982	1
48562	1
36276	1
11683	1
28075	1
36279	1
60859	1
15776	1
7588	1
3494	1
28074	1
60858	1
28069	1
32167	1
3497	1
11693	1
60853	1
27897	1
40167	1
48355	1
31794	1
11326	1
85013	1
56359	1
27697	1
23607	1
7231	1
101388	1
39982	1
19508	1
19510	1
7230	1
80921	1
60451	1
48169	1
31793	1
19511	1
11323	1
101390	1
19506	1
27703	1
19507	1
40500	1
11315	1
7221	1
101913	1
23613	1
76818	1
97304	1
15408	1
11314	1
27706	1
93205	1
35881	1
27701	1
3129	1
15423	1
19504	1
23602	1
65080	1
27698	1
7228	1
44257	1
11329	1
60511	1
68707	1
44595	1
15428	1
11334	1
23624	1
27726	1
35922	1
15427	1
85518	1
31819	1
19533	1
48211	1
40023	1
60505	1
64603	1
68709	1
3140	1
35923	1
40017	1
23625	1
11335	1
11333	1
23627	1
31823	1
35921	1
44117	1
60509	1
64607	1
68705	1
7234	1
11332	1
23626	1
35920	1
52312	1
56410	1
52799	1
65081	1
15429	1
56365	1
39973	1
72725	1
23584	1
11308	1
48190	1
76815	1
7209	1
15405	1
64565	1
97284	1
76814	1
31780	1
23614	1
15404	1
11310	1
60470	1
39992	1
101405	1
19493	1
32294	1
101404	1
7210	1
3112	1
80910	1
72714	1
19500	1
23598	1
48178	1
60472	1
15393	1
7205	1
23597	1
60475	1
15392	1
56380	1
52286	1
68617	1
31783	1
7211	1
35897	1
39995	1
68616	1
19492	1
11304	1
28196	1
101376	1
3120	1
15413	1
11319	1
23609	1
39968	1
52266	1
60462	1
7216	1
23608	1
19514	1
39975	1
11313	1
19517	1
101380	1
80914	1
56366	1
24099	1
39970	1
31807	1
89093	1
27709	1
84999	1
27683	1
11307	1
7213	1
77324	1
56373	1
27682	1
15400	1
11821	1
48184	1
44090	1
39996	1
44069	1
60461	1
7723	1
19513	1
23611	1
7238	1
23630	1
76896	1
68732	1
101485	1
89207	1
64578	1
31826	1
15450	1
101909	1
89615	1
76920	1
40013	1
52289	1
35919	1
19543	1
15449	1
40496	1
35918	1
31824	1
15448	1
7260	1
11809	1
15451	1
19541	1
40015	1
48207	1
15455	1
101481	1
97399	1
60484	1
31830	1
89202	1
72826	1
27735	1
7257	1
85107	1
31828	1
15907	1
15452	1
101482	1
72824	1
68730	1
80967	1
28206	1
19561	1
11360	1
31850	1
35956	1
15457	1
7269	1
35959	1
15456	1
23660	1
35958	1
89155	1
27749	1
31847	1
73216	1
15471	1
52337	1
89154	1
19552	1
23650	1
7270	1
40055	1
27757	1
23663	1
31855	1
48247	1
64639	1
11814	1
19560	1
31854	1
35952	1
40050	1
52344	1
72769	1
40049	1
35955	1
52347	1
3170	1
23656	1
27758	1
89167	1
44109	1
89212	1
93288	1
48690	1
89613	1
15436	1
52306	1
48220	1
44126	1
97380	1
11337	1
36404	1
44121	1
19550	1
31810	1
19524	1
11336	1
15434	1
7246	1
56406	1
72814	1
3151	1
7240	1
48221	1
31813	1
35928	1
89198	1
11331	1
7237	1
48209	1
52319	1
80993	1
15424	1
11330	1
19521	1
3145	1
11341	1
76909	1
19520	1
27716	1
101911	1
7242	1
11340	1
72813	1
11338	1
7244	1
101474	1
48195	1
60489	1
15443	1
11808	1
7255	1
85117	1
52300	1
11344	1
7254	1
52303	1
15441	1
7253	1
69124	1
101479	1
72821	1
15440	1
7252	1
85114	1
27742	1
48216	1
31836	1
40028	1
52297	1
3153	1
44592	1
15447	1
19545	1
27741	1
19544	1
7249	1
19547	1
31837	1
85115	1
56392	1
64588	1
60494	1
7248	1
15444	1
11296	1
101396	1
80898	1
11261	1
39908	1
35814	1
15344	1
23548	1
44013	1
19441	1
73230	1
7163	1
15359	1
31741	1
93140	1
44012	1
48110	1
19440	1
23538	1
97794	1
7162	1
11260	1
68566	1
19455	1
31737	1
44003	1
72656	1
93150	1
48100	1
60398	1
7152	1
11254	1
31740	1
76753	1
97243	1
35813	1
27641	1
19453	1
101316	1
11248	1
32290	1
7158	1
19452	1
101323	1
44015	1
23537	1
48105	1
64480	1
23540	1
15352	1
7164	1
11269	1
19465	1
48151	1
76837	1
44601	1
23562	1
44052	1
56346	1
68640	1
101424	1
3075	1
23561	1
39953	1
39917	1
80857	1
27639	1
93139	1
97236	1
35818	1
44014	1
19442	1
15356	1
76761	1
72671	1
31731	1
19445	1
15355	1
52196	1
56294	1
48106	1
35820	1
19444	1
11256	1
7166	1
27647	1
19451	1
7168	1
27623	1
19425	1
3049	1
7147	1
11245	1
52209	1
7146	1
44028	1
23521	1
7145	1
11255	1
39929	1
48125	1
68554	1
101338	1
23520	1
19426	1
27622	1
7726	1
89027	1
72644	1
76738	1
31721	1
52218	1
64508	1
76737	1
72647	1
84941	1
11233	1
31723	1
52221	1
56319	1
101332	1
11232	1
3044	1
44600	1
60408	1
64506	1
68551	1
60976	1
15340	1
11246	1
60406	1
23524	1
3054	1
52214	1
39907	1
15351	1
84952	1
48102	1
52200	1
60396	1
7154	1
11252	1
23546	1
93151	1
39905	1
44007	1
56297	1
3059	1
15349	1
19430	1
27618	1
19429	1
31712	1
11241	1
3053	1
60401	1
56311	1
76744	1
101340	1
27616	1
15338	1
52212	1
39934	1
31713	1
23525	1
19431	1
15914	1
52215	1
39933	1
68558	1
56345	1
15364	1
19501	1
27668	1
68662	1
23571	1
27669	1
101914	1
15391	1
72763	1
64518	1
35848	1
81420	1
7184	1
15390	1
101416	1
73224	1
3099	1
11295	1
93239	1
39944	1
35850	1
76850	1
19486	1
31768	1
60426	1
15380	1
72752	1
97340	1
52237	1
3093	1
23583	1
89151	1
3092	1
7190	1
31770	1
19484	1
15377	1
7189	1
24096	1
27675	1
85055	1
48128	1
48140	1
52229	1
19477	1
72707	1
23595	1
56379	1
15398	1
23594	1
31790	1
35888	1
48182	1
52280	1
11303	1
27695	1
56377	1
11820	1
23592	1
48180	1
89103	1
101397	1
27689	1
7203	1
80952	1
11289	1
7196	1
15387	1
36411	1
52228	1
35852	1
39950	1
23574	1
7198	1
39949	1
35855	1
27667	1
23573	1
52787	1
3103	1
101423	1
19478	1
15384	1
11290	1
3090	1
52234	1
11270	1
68649	1
39956	1
35862	1
56348	1
76834	1
27653	1
31751	1
85509	1
11277	1
40504	1
56328	1
23554	1
27652	1
15374	1
97318	1
15916	1
3083	1
44063	1
68651	1
27658	1
15360	1
85039	1
76835	1
35858	1
60446	1
11265	1
15363	1
3629	1
48147	1
72743	1
15362	1
27656	1
23566	1
48146	1
35860	1
39958	1
15361	1
101917	1
19471	1
52255	1
19458	1
7176	1
3082	1
93218	1
39939	1
60429	1
3089	1
101409	1
39938	1
44036	1
64526	1
7186	1
15382	1
23578	1
27676	1
72754	1
89146	1
7720	1
23577	1
72753	1
44038	1
72748	1
39964	1
11278	1
44058	1
64532	1
39960	1
101434	1
27649	1
11273	1
15371	1
7183	1
27648	1
19460	1
7182	1
44056	1
72750	1
27651	1
15369	1
35871	1
72749	1
31744	1
31846	1
44156	1
7273	1
19648	1
93418	1
11469	1
15567	1
60629	1
36057	1
40155	1
44253	1
101625	1
31942	1
81124	1
40457	1
56530	1
56833	1
15565	1
11471	1
36059	1
89313	1
27846	1
40148	1
44242	1
48336	1
27850	1
11457	1
15555	1
3269	1
7367	1
31947	1
23759	1
48339	1
36053	1
60633	1
15554	1
23758	1
48338	1
36052	1
23757	1
48337	1
77027	1
15552	1
7368	1
44254	1
68842	1
44229	1
56523	1
19673	1
101601	1
44228	1
11804	1
11476	1
19672	1
77044	1
36035	1
19675	1
77047	1
48324	1
7376	1
11478	1
31964	1
48323	1
36037	1
52425	1
40131	1
101626	1
36033	1
23751	1
60625	1
40159	1
68845	1
3276	1
44248	1
27843	1
15561	1
7373	1
40157	1
85223	1
27842	1
19654	1
40156	1
97504	1
85222	1
101630	1
85226	1
68834	1
15571	1
27829	1
11801	1
31929	1
72852	1
7348	1
31928	1
101513	1
56483	1
19633	1
56839	1
56536	1
11453	1
68760	1
64678	1
23730	1
31926	1
69178	1
7704	1
15550	1
56493	1
36007	1
85151	1
11440	1
11800	1
76950	1
56488	1
64684	1
19988	1
11446	1
23736	1
19642	1
101509	1
68757	1
48291	1
56495	1
11441	1
3253	1
19645	1
23743	1
93336	1
93335	1
44207	1
3259	1
56485	1
23733	1
15545	1
15544	1
11450	1
7356	1
52738	1
93751	1
15559	1
40147	1
40146	1
85224	1
7361	1
85555	1
36051	1
52443	1
89321	1
15556	1
36015	1
93331	1
36010	1
97425	1
48300	1
19634	1
7352	1
15548	1
11454	1
27825	1
23735	1
11449	1
15547	1
19986	1
68764	1
48298	1
27824	1
19636	1
23734	1
15546	1
3260	1
40135	1
32278	1
64685	1
23778	1
40180	1
64760	1
93381	1
27877	1
31975	1
3305	1
11501	1
89282	1
27876	1
11494	1
31974	1
3304	1
15598	1
48382	1
27879	1
7401	1
11503	1
36091	1
48368	1
27882	1
31976	1
15584	1
101589	1
11489	1
11805	1
31979	1
44273	1
3300	1
7398	1
19692	1
36084	1
52476	1
56574	1
68807	1
101591	1
7397	1
48369	1
68806	1
101590	1
97476	1
19682	1
7400	1
77012	1
31998	1
72913	1
40161	1
7409	1
11511	1
23801	1
19707	1
72912	1
89304	1
85210	1
93406	1
48356	1
23800	1
77009	1
81107	1
72919	1
93401	1
93404	1
19705	1
11502	1
11509	1
44286	1
101597	1
31971	1
23783	1
32279	1
40191	1
89286	1
23782	1
11496	1
3308	1
48378	1
11499	1
31968	1
23780	1
15592	1
48376	1
7411	1
64764	1
101586	1
7383	1
44239	1
23763	1
31959	1
101929	1
7387	1
72955	1
36040	1
40138	1
44236	1
23761	1
97484	1
31957	1
3291	1
11487	1
93431	1
68859	1
60614	1
23760	1
27862	1
36041	1
60613	1
19678	1
36360	1
31963	1
77041	1
60616	1
52428	1
11472	1
3284	1
24082	1
23774	1
77040	1
64713	1
11475	1
7381	1
40458	1
101607	1
72949	1
44226	1
40132	1
7384	1
19669	1
101613	1
27885	1
48375	1
68800	1
85192	1
97486	1
101584	1
3296	1
7394	1
11492	1
23786	1
36080	1
44276	1
68803	1
93391	1
15589	1
11495	1
31981	1
60671	1
36081	1
15591	1
85237	1
11493	1
64706	1
56518	1
44232	1
31954	1
3292	1
36047	1
27859	1
23765	1
15577	1
7389	1
3295	1
101615	1
23764	1
97520	1
72956	1
93389	1
7395	1
7345	1
52395	1
56889	1
101553	1
35950	1
19574	1
3198	1
11812	1
27789	1
35985	1
44181	1
76965	1
11396	1
44142	1
23690	1
27788	1
48278	1
60572	1
89258	1
7297	1
3203	1
23689	1
44138	1
48232	1
101454	1
27763	1
19570	1
27766	1
15484	1
11390	1
80987	1
35949	1
31859	1
15483	1
20008	1
80986	1
52324	1
48234	1
19572	1
23670	1
11384	1
80985	1
48233	1
27791	1
40081	1
35987	1
97449	1
35990	1
60565	1
40091	1
44189	1
81071	1
27780	1
7714	1
11404	1
60564	1
23681	1
31877	1
15501	1
81069	1
23680	1
31876	1
81414	1
15500	1
101559	1
81057	1
48277	1
64665	1
76967	1
7296	1
19594	1
31884	1
27790	1
56472	1
64668	1
93358	1
15491	1
3205	1
7303	1
72871	1
3204	1
23694	1
44176	1
48274	1
27787	1
23664	1
48236	1
89248	1
35936	1
11370	1
7276	1
76885	1
40035	1
48231	1
19577	1
23675	1
72786	1
44132	1
60518	1
93711	1
19576	1
80981	1
64621	1
77319	1
11383	1
23673	1
40032	1
97344	1
48249	1
7713	1
7277	1
35963	1
27750	1
64628	1
85061	1
101469	1
11815	1
7279	1
56439	1
44153	1
35965	1
31842	1
19556	1
23654	1
11368	1
52340	1
44152	1
27747	1
35938	1
56424	1
52330	1
97368	1
48224	1
40036	1
52334	1
3190	1
101449	1
40043	1
27765	1
31863	1
11389	1
15487	1
85072	1
80990	1
56418	1
35944	1
44140	1
24106	1
52322	1
85086	1
72788	1
19578	1
101446	1
101445	1
44129	1
64619	1
15475	1
81413	1
23679	1
97370	1
44128	1
48226	1
60520	1
11376	1
56890	1
7286	1
97369	1
52335	1
15473	1
36400	1
11406	1
97444	1
68755	1
23724	1
15521	1
11427	1
48649	1
31913	1
19631	1
64697	1
68742	1
101526	1
48304	1
28178	1
44210	1
93317	1
101529	1
23715	1
56837	1
11437	1
15535	1
36025	1
76931	1
56510	1
52412	1
19991	1
32272	1
97456	1
81080	1
68737	1
19625	1
27821	1
31919	1
7330	1
19627	1
31917	1
76934	1
19626	1
68741	1
101525	1
11425	1
15897	1
19629	1
97414	1
3240	1
7338	1
31905	1
11435	1
7341	1
3247	1
23716	1
19622	1
7340	1
40124	1
72851	1
76949	1
64687	1
15543	1
27837	1
36000	1
40098	1
48294	1
11444	1
15542	1
27811	1
48314	1
11436	1
60592	1
72841	1
81037	1
27815	1
11439	1
89216	1
7336	1
73278	1
11438	1
56496	1
97411	1
11433	1
36029	1
93312	1
101532	1
27808	1
11432	1
77368	1
11418	1
35982	1
101562	1
81077	1
93709	1
7314	1
19608	1
35971	1
60559	1
85513	1
15509	1
72881	1
89652	1
56452	1
15508	1
31900	1
64651	1
15507	1
27801	1
19613	1
27800	1
19612	1
11413	1
7315	1
64655	1
101566	1
52373	1
48283	1
85157	1
19588	1
7310	1
56470	1
35996	1
89254	1
27779	1
15497	1
15911	1
44187	1
35999	1
15496	1
7308	1
60562	1
48280	1
23710	1
72886	1
93368	1
101544	1
76988	1
81086	1
23697	1
19603	1
15517	1
7320	1
11422	1
76990	1
48267	1
35981	1
7327	1
101549	1
72895	1
27795	1
23701	1
24084	1
81081	1
72890	1
48270	1
35975	1
40074	1
11411	1
7317	1
97840	1
85183	1
56460	1
11410	1
3222	1
27802	1
19614	1
56451	1
35977	1
40075	1
19601	1
7323	1
11421	1
101545	1
35976	1
6611	1
51657	1
47559	1
91915	1
51005	1
14112	1
10018	1
36518	1
30504	1
22316	1
18222	1
46896	1
10019	1
24253	1
40612	1
22317	1
18223	1
38709	1
34615	1
51007	1
87810	1
22306	1
38711	1
34613	1
22319	1
87823	1
34609	1
42805	1
71424	1
11954	1
14116	1
52910	1
38704	1
34610	1
46900	1
42806	1
30509	1
63293	1
79618	1
87822	1
61098	1
42800	1
38710	1
30502	1
5930	1
14166	1
75531	1
30499	1
20156	1
5935	1
10026	1
5932	1
32442	1
59186	1
50998	1
10027	1
14126	1
5933	1
28344	1
59187	1
55082	1
10036	1
83737	1
38691	1
11952	1
59184	1
5934	1
61099	1
100124	1
34616	1
26405	1
30503	1
63287	1
96004	1
14124	1
10030	1
38712	1
87809	1
67339	1
79629	1
75535	1
22305	1
26407	1
59191	1
38713	1
83716	1
26413	1
22315	1
10021	1
14096	1
79666	1
59145	1
10001	1
14099	1
26393	1
30491	1
38660	1
34566	1
5908	1
59196	1
24242	1
22300	1
71476	1
18207	1
63238	1
44716	1
5914	1
36520	1
100132	1
30490	1
26392	1
5910	1
22299	1
100129	1
71475	1
38656	1
55048	1
50954	1
14100	1
91966	1
34563	1
46853	1
50955	1
18203	1
71473	1
42752	1
34564	1
38662	1
10000	1
83760	1
73370	1
14111	1
36521	1
22292	1
14104	1
10010	1
55045	1
46857	1
42763	1
38669	1
14105	1
52897	1
67328	1
75524	1
91916	1
102025	1
5922	1
18216	1
38706	1
46902	1
79675	1
14107	1
75581	1
18197	1
38664	1
26390	1
50947	1
38665	1
18195	1
5913	1
32439	1
14109	1
71481	1
63234	1
50948	1
10008	1
14106	1
5918	1
91952	1
59137	1
42761	1
18233	1
79636	1
63276	1
34645	1
42832	1
46930	1
34644	1
38742	1
63322	1
55134	1
79714	1
14147	1
59225	1
26444	1
51037	1
92009	1
5956	1
52906	1
22348	1
38740	1
87916	1
83822	1
22350	1
30538	1
96109	1
55129	1
71522	1
10053	1
14151	1
18249	1
26445	1
34641	1
38739	1
46935	1
5952	1
14148	1
18250	1
30540	1
38736	1
46932	1
5953	1
18251	1
38737	1
10051	1
22349	1
18255	1
42840	1
96098	1
30531	1
22343	1
14155	1
42841	1
38751	1
79723	1
100221	1
10058	1
5964	1
75626	1
67438	1
30529	1
5965	1
48805	1
55125	1
46937	1
38750	1
5966	1
46929	1
22342	1
51039	1
48804	1
10060	1
63318	1
67432	1
22339	1
92005	1
26438	1
5960	1
20155	1
10062	1
59222	1
71528	1
5961	1
24249	1
14157	1
42847	1
55130	1
10052	1
14132	1
71450	1
83743	1
46881	1
42787	1
5941	1
102020	1
30521	1
26427	1
18239	1
75548	1
5949	1
63270	1
18224	1
26420	1
30518	1
24255	1
5946	1
67353	1
34601	1
18238	1
26426	1
69268	1
5940	1
22328	1
26430	1
79637	1
38689	1
55081	1
5937	1
44704	1
22329	1
83740	1
55086	1
10032	1
30522	1
14131	1
73366	1
26425	1
100102	1
14128	1
42797	1
46895	1
26421	1
10041	1
89759	1
5951	1
83734	1
46888	1
42794	1
38700	1
102021	1
100111	1
96017	1
79641	1
75547	1
67359	1
46889	1
38701	1
34607	1
26419	1
10043	1
14139	1
18229	1
10045	1
30515	1
96020	1
50978	1
63268	1
18226	1
16051	1
11953	1
83731	1
91927	1
42799	1
57007	1
67356	1
22326	1
14138	1
48803	1
5950	1
71455	1
50981	1
85651	1
63247	1
34561	1
83648	1
18158	1
42738	1
14049	1
3777	1
26347	1
22253	1
34551	1
50943	1
18144	1
46839	1
50928	1
30439	1
34553	1
42749	1
22240	1
30436	1
50930	1
59126	1
22252	1
7875	1
38647	1
26345	1
36561	1
14052	1
18154	1
30444	1
38640	1
34546	1
9959	1
34547	1
55033	1
59135	1
79554	1
9952	1
16071	1
5862	1
18156	1
50940	1
5863	1
34554	1
42750	1
26343	1
75467	1
9963	1
11963	1
16057	1
63217	1
100032	1
95966	1
46822	1
5874	1
9972	1
18168	1
22266	1
26364	1
34529	1
44715	1
5875	1
48809	1
71376	1
26339	1
38652	1
5865	1
50934	1
97936	1
42751	1
102030	1
55030	1
42744	1
95939	1
79563	1
9961	1
14059	1
5871	1
59121	1
50933	1
42745	1
34557	1
26338	1
14056	1
9962	1
5856	1
30447	1
46820	1
26331	1
81638	1
22236	1
79600	1
75506	1
59083	1
14033	1
5845	1
69344	1
40464	1
5859	1
18143	1
5850	1
75516	1
79614	1
54979	1
63175	1
34505	1
18129	1
5844	1
14032	1
54988	1
22239	1
71408	1
91902	1
38593	1
42695	1
7873	1
18139	1
30429	1
26335	1
42688	1
34500	1
98030	1
5846	1
26328	1
100068	1
67316	1
89834	1
30427	1
65246	1
9949	1
67321	1
11972	1
67325	1
34510	1
30416	1
26322	1
95984	1
79608	1
71420	1
26323	1
14041	1
93933	1
79609	1
71362	1
5858	1
14054	1
22250	1
26348	1
50936	1
87799	1
14043	1
34506	1
18133	1
22224	1
30420	1
44756	1
9950	1
83698	1
59079	1
34507	1
18131	1
36560	1
14045	1
50884	1
42696	1
26320	1
9944	1
14042	1
5854	1
79610	1
38624	1
55016	1
67376	1
87842	1
22285	1
42771	1
55069	1
50975	1
30470	1
20146	1
5898	1
14094	1
67368	1
22281	1
61094	1
5899	1
63255	1
46879	1
83745	1
96039	1
22272	1
69274	1
3770	1
14081	1
87852	1
34582	1
14082	1
69277	1
5894	1
71462	1
96042	1
9985	1
26377	1
42769	1
34581	1
67365	1
71463	1
11966	1
30472	1
22284	1
18190	1
42770	1
38676	1
14092	1
9998	1
55056	1
38687	1
26370	1
22276	1
5900	1
28343	1
34590	1
26371	1
18183	1
14089	1
55061	1
42779	1
96033	1
34560	1
38658	1
52899	1
93847	1
22298	1
26396	1
79659	1
59153	1
50962	1
7865	1
63252	1
83746	1
18179	1
30469	1
5897	1
14093	1
9999	1
34587	1
26368	1
18180	1
16061	1
5902	1
42776	1
38686	1
30467	1
18181	1
3771	1
9984	1
14085	1
5872	1
46830	1
24246	1
26361	1
9970	1
5876	1
36524	1
22268	1
34535	1
18175	1
48810	1
73375	1
14078	1
87763	1
42733	1
22259	1
30455	1
61088	1
87760	1
55008	1
9969	1
55023	1
59113	1
42721	1
102031	1
26366	1
38625	1
50923	1
9975	1
22265	1
26367	1
100036	1
34532	1
38630	1
9968	1
3772	1
5878	1
26360	1
22270	1
100037	1
83677	1
102028	1
42735	1
18163	1
18184	1
5891	1
9989	1
14087	1
18185	1
63263	1
67361	1
5888	1
65187	1
14084	1
9990	1
18186	1
26382	1
50970	1
63260	1
71456	1
67362	1
75558	1
52901	1
14086	1
30453	1
32435	1
5881	1
75480	1
50916	1
55014	1
22262	1
26353	1
18165	1
14075	1
83670	1
55012	1
5884	1
11961	1
50919	1
42731	1
18167	1
9979	1
20149	1
36515	1
67440	1
88548	1
47028	1
36535	1
18345	1
22443	1
42933	1
51129	1
59325	1
71552	1
10150	1
55224	1
14243	1
96141	1
14245	1
10151	1
30637	1
34739	1
14242	1
11939	1
47026	1
6051	1
81536	1
22442	1
14246	1
18323	1
6041	1
40628	1
30610	1
18324	1
14234	1
6046	1
67516	1
92081	1
75705	1
79803	1
71615	1
42890	1
42891	1
6045	1
79801	1
10148	1
34740	1
89741	1
79734	1
71560	1
22435	1
28328	1
14255	1
51121	1
38843	1
42941	1
47039	1
96132	1
22432	1
6055	1
18338	1
7846	1
51122	1
75663	1
22433	1
30629	1
16034	1
14253	1
67465	1
96135	1
44720	1
26532	1
26537	1
18349	1
83854	1
52924	1
30632	1
18350	1
38836	1
34742	1
63416	1
10147	1
6053	1
22445	1
47025	1
42931	1
38837	1
51135	1
87938	1
51075	1
71608	1
6040	1
6029	1
6031	1
51093	1
38815	1
26498	1
22404	1
67502	1
18311	1
14217	1
32422	1
96183	1
51080	1
73354	1
22426	1
26524	1
34689	1
42885	1
59277	1
36537	1
16046	1
10121	1
18309	1
30595	1
18306	1
26502	1
40634	1
10126	1
42910	1
18307	1
30597	1
26503	1
6025	1
36536	1
63381	1
22406	1
63378	1
51092	1
47002	1
34716	1
79786	1
6035	1
22427	1
26525	1
46977	1
51087	1
77453	1
30617	1
100263	1
71605	1
63366	1
18320	1
26516	1
30614	1
52926	1
10140	1
87986	1
67512	1
59269	1
22419	1
57020	1
14239	1
34695	1
75698	1
100257	1
30616	1
71603	1
79799	1
63372	1
65207	1
18330	1
52913	1
30621	1
26527	1
51084	1
10128	1
11949	1
26520	1
14227	1
6039	1
51086	1
28325	1
24227	1
10159	1
55217	1
96130	1
63450	1
26575	1
47061	1
92143	1
10176	1
14274	1
28335	1
6086	1
26568	1
32429	1
77446	1
6087	1
22479	1
42961	1
63451	1
55263	1
96235	1
14272	1
8188	1
18379	1
22473	1
10183	1
14277	1
10180	1
18376	1
30670	1
42964	1
61119	1
6083	1
14279	1
38867	1
51161	1
48821	1
10182	1
30668	1
26574	1
38864	1
59358	1
92142	1
6081	1
22476	1
67558	1
14273	1
10190	1
38872	1
34778	1
47068	1
88032	1
22465	1
26567	1
77447	1
34779	1
30658	1
22470	1
10184	1
42968	1
47066	1
